ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
ARGX,argenx SE American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001697862,BBG00GHB88X9,BBG00GHB88Y8,2025-09-20T06:05:17.341653907Z
ARHS,"Arhaus, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001875444,BBG012TKHZ11,BBG012TKHZW7,2025-09-20T06:05:17.341653988Z
ARI,"APOLLO COMMERCIAL REAL ESTATE FINANCE, INC.",stocks,us,XNYS,CS,True,usd,0001467760,BBG000NFPF36,BBG001T55FJ5,2025-09-20T06:05:17.341654318Z
ARIS,"Aris Water Solutions, Inc.",stocks,us,XNYS,CS,True,usd,0001865187,BBG012PPXMR7,BBG012PPXNM0,2025-09-20T06:05:17.341654398Z
ARKA,ARK 21Shares Active Bitcoin Futures Strategy ETF,stocks,us,BATS,ETF,True,usd,,BBG01K1BL442,BBG01K1BL521,2025-09-20T06:05:17.341654509Z
ARKB,ARK 21Shares Bitcoin ETF,stocks,us,BATS,ETF,True,usd,0001869699,BBG01KY6DWQ0,BBG01KY6DXL3,2025-09-20T06:05:17.341654589Z
ARKD,ARK 21Shares Blockchain and Digital Economy Innovation ETF,stocks,us,BATS,ETF,True,usd,,BBG01K4F2RG7,BBG01K4F2S93,2025-09-20T06:05:17.341654669Z
ARKF,ARK Fintech Innovation ETF,stocks,us,BATS,ETF,True,usd,0001697748,BBG00N7YFK60,BBG00N7YFKY9,2025-09-20T06:05:17.341654749Z
ARKG,ARK Genomic Revolution ETF,stocks,us,BATS,ETF,True,usd,0001697748,BBG007FJPCB0,BBG007FJPCC9,2025-09-20T06:05:17.341654829Z
ARKK,ARK Innovation ETF,stocks,us,BATS,ETF,True,usd,0001697748,BBG007FJMV58,BBG007FJMV49,2025-09-20T06:05:17.341654909Z
ARKO,ARKO Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001823794,BBG00YD8K411,BBG00YD8K420,2025-09-20T06:05:17.341655Z
ARKOW,ARKO Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001823794,BBG00YFJ1LY2,,2025-09-20T06:05:17.34165508Z
ARKQ,ARK Autonomous Technology & Robotics ETF,stocks,us,BATS,ETF,True,usd,0001697748,BBG0077Q7038,BBG0077Q7047,2025-09-20T06:05:17.34165535Z
ARKR,Ark Restaurants Corp,stocks,us,XNAS,CS,True,usd,0000779544,BBG000DMMH86,BBG001S8F0L9,2025-09-20T06:05:17.34165543Z
ARKW,ARK Next Generation Internet ETF,stocks,us,BATS,ETF,True,usd,0001697748,BBG0077Q7LF9,BBG0077Q7LG8,2025-09-20T06:05:17.341655511Z
ARKX,ARK Space Exploration & Innovation ETF,stocks,us,BATS,ETF,True,usd,0001697748,BBG00ZV1N0C6,BBG00ZV1N161,2025-09-20T06:05:17.341655591Z
ARKZ,ARK 21Shares Active Ethereum Futures Strategy ETF,stocks,us,BATS,ETF,True,usd,,BBG01K39ZRZ5,BBG01K39ZSZ3,2025-09-20T06:05:17.341655671Z
ARL,"American Realty Investors, Inc.",stocks,us,XNYS,CS,True,usd,0001102238,BBG000C1RRF8,BBG001SFRR04,2025-09-20T06:05:17.341655751Z
ARLO,"Arlo Technologies, Inc.",stocks,us,XNYS,CS,True,usd,0001736946,BBG00K88DTH3,BBG00K88DTJ1,2025-09-20T06:05:17.341655971Z
ARLP,Alliance Resource Partners LP,stocks,us,XNAS,CS,True,usd,0001086600,BBG000C14X88,BBG001SD52Y1,2025-09-20T06:05:17.341656052Z
ARLU,AllianzIM U.S. Equity Buffer15 Uncapped Apr ETF,stocks,us,BATS,ETF,True,usd,0001797318,BBG01M371GT3,BBG01M371HP5,2025-09-20T06:05:17.341656172Z
ARM,Arm Holdings plc American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001973239,BBG01J1GXZF0,BBG01J1GY084,2025-09-20T06:05:17.341656252Z
ARMG,Leverage Shares 2X Long ARM Daily ETF,stocks,us,XNAS,ETF,True,usd,0001976322,BBG01RQ6WKX1,BBG01RQ6WLS5,2025-09-20T06:05:17.341656342Z
ARMH,Arm Holdings PLC ADRhedged,stocks,us,ARCX,ETS,True,usd,,BBG01SR0G376,BBG01SR0G429,2025-09-20T06:05:17.341656422Z
ARMK,ARAMARK,stocks,us,XNYS,CS,True,usd,0001584509,BBG001KY4N87,BBG001V0NR70,2025-09-20T06:05:17.341656502Z
ARMN,Aris Mining Corporation,stocks,us,XASE,CS,True,usd,0001964504,BBG000K0VQL1,BBG001S75835,2025-09-20T06:05:17.341656583Z
ARMP,"Armata Pharmaceuticals, Inc. Common Stock",stocks,us,XASE,CS,True,usd,0000921114,BBG000BD7CF8,BBG001S5WNR0,2025-09-20T06:05:17.341656663Z
ARMU,T-REX 2X Long ARM Daily Target ETF,stocks,us,BATS,ETF,True,usd,,BBG01SGMKBV0,BBG01SGMKCR3,2025-09-20T06:05:17.341656743Z
AROC,Archrock Inc,stocks,us,XNYS,CS,True,usd,0001389050,BBG000RWH1V4,BBG001SVDK72,2025-09-20T06:05:17.341656823Z
AROW,Arrow Financial Corp,stocks,us,XNAS,CS,True,usd,0000717538,BBG000BCBS51,BBG001S5NV83,2025-09-20T06:05:17.341656903Z
ARP,PMV Adaptive Risk Parity ETF,stocks,us,ARCX,ETF,True,usd,,BBG01C17LTH0,BBG01C17LVB1,2025-09-20T06:05:17.341656983Z
ARQ,"Arq, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001515156,BBG000JFNL85,BBG001S7XN59,2025-09-20T06:05:17.341657324Z
ARQQ,Arqit Quantum Inc. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001859690,,,2025-09-20T06:05:17.341657404Z
ARQQW,Arqit Quantum Inc. Warrants,stocks,us,XNAS,WARRANT,True,usd,0001859690,,,2025-09-20T06:05:17.341657484Z
ARQT,"Arcutis Biotherapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001787306,BBG00QN8K4M4,BBG00QN8K4P1,2025-09-20T06:05:17.341657675Z
ARR,"ARMOUR Residential REIT, Inc.",stocks,us,XNYS,CS,True,usd,0001428205,BBG000PRZNN8,BBG001SRBTG4,2025-09-20T06:05:17.341657755Z
ARRY,"Array Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001820721,BBG001V4SF46,BBG002MX7TQ9,2025-09-20T06:05:17.341657875Z
ARRpC,"ARMOUR Residential REIT, Inc. 7.00% Series C Cumulative Redeemable Preferred Stock",stocks,us,XNYS,PFD,True,usd,0001428205,,,2025-09-20T06:05:17.341657955Z
ARTL,"Artelo Biosciences, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001621221,BBG00793XCW0,BBG00793XCX9,2025-09-20T06:05:17.341658045Z
ARTNA,Artesian Resources Corp,stocks,us,XNAS,CS,True,usd,0000863110,BBG000BG1811,BBG001S7MLX4,2025-09-20T06:05:17.341658125Z
ARTV,"Artiva Biotherapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001817241,BBG00VPZJ0F9,BBG00VPZJ0G8,2025-09-20T06:05:17.341658206Z
ARTW,Arts-Way Manufacturing Co Inc,stocks,us,XNAS,CS,True,usd,0000007623,BBG000BCCR52,BBG001S5NVL8,2025-09-20T06:05:17.341658296Z
ARTY,iShares Future AI & Tech ETF,stocks,us,ARCX,ETF,True,usd,0001100663,BBG00L9G3TC8,BBG00L9G3V33,2025-09-20T06:05:17.341658496Z
ARVN,"Arvinas, Inc",stocks,us,XNAS,CS,True,usd,0001655759,BBG00LW7YK82,BBG00LW7YL08,2025-09-20T06:05:17.341658576Z
ARVR,First Trust Indxx Metaverse ETF,stocks,us,XNAS,ETF,True,usd,0001125816,BBG015P0XN84,BBG015P0XP34,2025-09-20T06:05:17.341658727Z
ARW,"Arrow Electronics, Inc.",stocks,us,XNYS,CS,True,usd,0000007536,BBG000BCD3D5,BBG001S5NVP4,2025-09-20T06:05:17.341658807Z
ARWR,Arrowhead Research Corporation,stocks,us,XNAS,CS,True,usd,0000879407,BBG000BRVKH0,BBG001SGT8G5,2025-09-20T06:05:17.341658887Z
ARX,Accelerant Holdings,stocks,us,XNYS,CS,True,usd,0001997350,,,2025-09-20T06:05:17.341658967Z
AS,"Amer Sports, Inc.",stocks,us,XNYS,CS,True,usd,0001988894,,,2025-09-20T06:05:17.341659047Z
ASA,ASA GOLD AND PRECIOUS METALS LIMITED,stocks,us,XNYS,FUND,True,usd,0001230869,,,2025-09-20T06:05:17.341659127Z
ASAN,"Asana, Inc. Class A Common Stock",stocks,us,XNYS,CS,True,usd,0001477720,BBG00WYHL732,BBG00WYHL741,2025-09-20T06:05:17.341659328Z
ASB,Associated Banc-Corp,stocks,us,XNYS,CS,True,usd,0000007789,BBG000BCFQC3,BBG001S5NVZ3,2025-09-20T06:05:17.341659418Z
ASBA,Associated Banc-Corp 6.625% Fixed-Rate Reset Subordinated Notes due 2033,stocks,us,XNYS,SP,True,usd,0000007789,,,2025-09-20T06:05:17.341659518Z
ASBP,"Aspire Biopharma Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001847345,BBG015STV133,BBG015STV142,2025-09-20T06:05:17.341659628Z
ASBPW,"Aspire Biopharma Holdings, Inc. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001847345,BBG016PH81D5,,2025-09-20T06:05:17.341659809Z
ASBpE,"Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of 5.875% Non-Cumulative Perpetual Preferred Stock, Series E",stocks,us,XNYS,PFD,True,usd,0000007789,,,2025-09-20T06:05:17.341659989Z
ASBpF,"Associated Banc-Corp Depositary Shares, each representing a 1/40th interest in a share of Associated Banc-Corp 5. 625% Non-Cumulative Perpetual Preferred Stock, Series F",stocks,us,XNYS,PFD,True,usd,0000007789,,,2025-09-20T06:05:17.341660079Z
ASC,ARDMORE SHIPPING CORPORATION,stocks,us,XNYS,CS,True,usd,0001577437,,,2025-09-20T06:05:17.341660159Z
ASCE,Allspring SMID Core ETF,stocks,us,ARCX,ETF,True,usd,,BBG01VBLZXD6,BBG01VBLZYD4,2025-09-20T06:05:17.34166035Z
ASEA,Global X FTSE Southeast Asia ETF,stocks,us,ARCX,ETF,True,usd,0001432353,BBG001J4CVC3,BBG001V0GHG0,2025-09-20T06:05:17.34166043Z
ASET,FlexShares Real Assets Allocation Index Fund,stocks,us,XNAS,ETF,True,usd,0001491978,BBG00BH8YN56,BBG00BH8YN65,2025-09-20T06:05:17.34166057Z
ASG,LIBERTY ALL-STAR GROWTH FD,stocks,us,XNYS,FUND,True,usd,0000786035,BBG000DQH311,BBG001S8MP72,2025-09-20T06:05:17.34166065Z
ASGI,abrdn Global Infrastructure Income Fund,stocks,us,XNYS,FUND,True,usd,0001793855,BBG00VQRLFQ8,BBG00VQRLH39,2025-09-20T06:05:17.34166073Z
ASGM,Virtus AlphaSimplex Global Macro ETF,stocks,us,ARCX,ETF,True,usd,0001648403,BBG01W92SSN7,BBG01W92SV23,2025-09-20T06:05:17.341660811Z
ASGN,ASGN Incorporated,stocks,us,XNYS,CS,True,usd,0000890564,BBG000CRN8N8,BBG001S71HP5,2025-09-20T06:05:17.341660891Z
ASH,Ashland Inc.,stocks,us,XNYS,CS,True,usd,0001674862,BBG00D0Y81M1,BBG00D0Y81N0,2025-09-20T06:05:17.341660971Z
ASHR,Xtrackers Harvest CSI 300 China A-Shares ETF,stocks,us,ARCX,ETF,True,usd,0001503123,BBG005HJL923,BBG005HJL932,2025-09-20T06:05:17.341661201Z
ASHS,Xtrackers Harvest CSI 500 China A-Shares Small Cap ETF,stocks,us,ARCX,ETF,True,usd,0001503123,BBG006H1P0Q9,BBG006H1P0P0,2025-09-20T06:05:17.341661292Z
ASIA,Matthews Pacific Tiger Active ETF,stocks,us,ARCX,ETF,True,usd,,BBG01JFJDTM7,BBG01JFJDVJ6,2025-09-20T06:05:17.341661402Z
ASIC,Ategrity Specialty Insurance Company Holdings,stocks,us,XNYS,CS,True,usd,0002040491,BBG01T25HLT5,BBG01T25HMP7,2025-09-20T06:05:17.341661492Z
ASIX,AdvanSix Inc.,stocks,us,XNYS,CS,True,usd,0001673985,BBG00CWTTQ41,BBG00CWTTQ32,2025-09-20T06:05:17.341661582Z
ASLE,AerSale Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001754170,BBG00R28X833,BBG00R28X851,2025-09-20T06:05:17.341661662Z
ASLV,Allspring Special Large Value ETF,stocks,us,ARCX,ETF,True,usd,,BBG01SXNZNR2,BBG01SXNZPM2,2025-09-20T06:05:17.341661742Z
ASM,Avino Silver & Gold Mines Ltd. (Canada),stocks,us,XASE,CS,True,usd,0000316888,BBG000BMTLV6,BBG001SB77V5,2025-09-20T06:05:17.341661833Z
ASMB,"Assembly Biosciences, Inc",stocks,us,XNAS,CS,True,usd,0001426800,BBG000R62Q06,BBG001T9BMW0,2025-09-20T06:05:17.341661913Z
ASMF,Virtus AlphaSimplex Managed Futures ETF,stocks,us,ARCX,ETF,True,usd,0001648403,BBG01MT26WQ9,BBG01MT26XM1,2025-09-20T06:05:17.341661993Z
ASMG,Leverage Shares 2X Long ASML Daily ETF,stocks,us,XNAS,ETF,True,usd,0001976322,BBG01RQ6ZBC1,BBG01RQ6ZC75,2025-09-20T06:05:17.341662083Z
ASMH,ASML Holding NV ADRhedged,stocks,us,ARCX,ETS,True,usd,,BBG01SR1H0L3,BBG01SR1H257,2025-09-20T06:05:17.341662163Z
ASML,ASML Holding NV,stocks,us,XNAS,ADRC,True,usd,0000937966,,,2025-09-20T06:05:17.341662243Z
ASND,Ascendis Pharma A/S American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001612042,BBG007R7VNC1,BBG007R7VP72,2025-09-20T06:05:17.341662323Z
ASNS,"Actelis Networks, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001141284,BBG000RNR4H3,BBG001SV9CJ2,2025-09-20T06:05:17.341662404Z
ASO,"Academy Sports and Outdoors, Inc.",stocks,us,XNAS,CS,True,usd,0001817358,BBG00X7L1C14,BBG00X7L1CW0,2025-09-20T06:05:17.341662484Z
ASPC,A SPAC III Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001890361,,,2025-09-20T06:05:17.341662724Z
ASPCR,A SPAC III Acquisition Corp. Right,stocks,us,XNAS,RIGHT,True,usd,0001890361,,,2025-09-20T06:05:17.341663135Z
ASPCU,A SPAC III Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001890361,,,2025-09-20T06:05:17.341663215Z
ASPI,ASP Isotopes Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001921865,BBG013Y062J3,BBG013Y062L0,2025-09-20T06:05:17.341663295Z
ASPN,"Aspen Aerogels, Inc.",stocks,us,XNYS,CS,True,usd,0001145986,BBG001S58GW6,BBG001SJZK39,2025-09-20T06:05:17.341663376Z
ASPS,Altisource Portfolio Solutions S.A.,stocks,us,XNAS,CS,True,usd,0001462418,,,2025-09-20T06:05:17.341663456Z
ASPSW,Altisource Portfolio Solutions S.A. Net Settle Stakeholder Warrants,stocks,us,XNAS,WARRANT,True,usd,0001462418,,,2025-09-20T06:05:17.341663536Z
ASPSZ,Altisource Portfolio Solutions S.A. Cash Exercise Stakeholder Warrants,stocks,us,XNAS,WARRANT,True,usd,0001462418,,,2025-09-20T06:05:17.341663616Z
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V. American Depositary Shares",stocks,us,XNYS,ADRC,True,usd,0001123452,BBG000B9XWX4,BBG001S5NWT8,2025-09-20T06:05:17.341663696Z
ASRT,"Assertio Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001808665,BBG00T442DS2,BBG00T442DT1,2025-09-20T06:05:17.341663776Z
ASRV,AmeriServ Financial Inc,stocks,us,XNAS,CS,True,usd,0000707605,BBG000H0X129,BBG001SD3BP3,2025-09-20T06:05:17.341663866Z
ASST,"Strive, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001920406,BBG019HGLML0,BBG019HGLNF5,2025-09-20T06:05:17.341663967Z
ASTC,Astrotech Corporation (DE) Common Stock,stocks,us,XNAS,CS,True,usd,0001001907,BBG000FNC0Z0,BBG001S8LVC4,2025-09-20T06:05:17.341664047Z
ASTE,Astec Industries Inc,stocks,us,XNAS,CS,True,usd,0000792987,BBG000BCHZL1,BBG001S5NWY2,2025-09-20T06:05:17.341664127Z
ASTH,Astrana Health Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001083446,BBG000H7ZK57,BBG001S96MS2,2025-09-20T06:05:17.341664207Z
ASTI,"Ascent Solar Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001350102,BBG000PT5SS1,BBG001SRD9B1,2025-09-20T06:05:17.341664297Z
ASTL,Algoma Steel Group Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001860805,BBG012NKXTD0,BBG012NKXV72,2025-09-20T06:05:17.341664508Z
ASTLW,Algoma Steel Group Inc. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001860805,BBG0133BZQ71,,2025-09-20T06:05:17.341664588Z
ASTS,"AST SpaceMobile, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001780312,BBG00Q402TR2,BBG00Q402TS1,2025-09-20T06:05:17.341664718Z
ASTX,Tradr 2X Long ASTS Daily ETF,stocks,us,BATS,ETF,True,usd,,BBG01VXQQFV0,BBG01VXQQH82,2025-09-20T06:05:17.341665079Z
ASUR,"Asure Software, Inc",stocks,us,XNAS,CS,True,usd,0000884144,BBG000JT96H4,BBG001S9KQ61,2025-09-20T06:05:17.341665159Z
ASX,"ASE Technology Holding Co., Ltd.",stocks,us,XNYS,ADRC,True,usd,0001122411,BBG00KLHL9W6,BBG00KLHLBL3,2025-09-20T06:05:17.341665249Z
ASYS,Amtech Systems Inc,stocks,us,XNAS,CS,True,usd,0000720500,BBG000BCJDW6,BBG001S5NX89,2025-09-20T06:05:17.341665329Z
ATAI,ATAI Life Sciences N.V. Common Shares,stocks,us,XNAS,CS,True,usd,0001840904,,,2025-09-20T06:05:17.341665409Z
ATAT,Atour Lifestyle Holdings Limited American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001853717,BBG011C6KJG8,BBG011C6KK93,2025-09-20T06:05:17.34166549Z
ATCH,"AtlasClear Holdings, Inc.",stocks,us,XASE,CS,True,usd,0001963088,BBG01GN7L7Y6,BBG01GN7L7Z5,2025-09-20T06:05:17.34166557Z
ATCOpH,Atlas Corp. 7.875% Cumulative Redeemable Perpetual Preferred Shares - Series H,stocks,us,XNYS,PFD,True,usd,0001794846,,,2025-09-20T06:05:17.34166565Z
ATEC,"Alphatec Holdings, Inc.",stocks,us,XNAS,CS,True,usd,0001350653,BBG000BBM7Y5,BBG001S64XQ8,2025-09-20T06:05:17.34166575Z
ATEN,A10 NETWORKS INC,stocks,us,XNYS,CS,True,usd,0001580808,BBG0060K22C1,BBG0060K22D0,2025-09-20T06:05:17.34166584Z
ATER,"Aterian, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001757715,BBG00P4JBS95,BBG00P4JBT11,2025-09-20T06:05:17.34166592Z
ATEX,Anterix Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001304492,BBG0081NLHR0,BBG0081NLJH7,2025-09-20T06:05:17.341666852Z
ATFV,Alger 35 ETF,stocks,us,ARCX,ETF,True,usd,0001807486,BBG0106Y4324,BBG0106Y43Y9,2025-09-20T06:05:17.341666942Z
ATGE,Adtalem Global Education Inc. Common Shares,stocks,us,XNYS,CS,True,usd,0000730464,BBG000DQBZJ7,BBG001S8M5S3,2025-09-20T06:05:17.341667022Z
ATGL,Alpha Technology Group Limited Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001967621,,,2025-09-20T06:05:17.341667103Z
ATHA,"Athira Pharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001620463,BBG00C77LX40,BBG00C77LXM0,2025-09-20T06:05:17.341667183Z
ATHE,Alterity Therapeutics Limited American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001131343,BBG000DK9TP0,BBG001SHP8H6,2025-09-20T06:05:17.341667353Z
ATHM,"Autohome Inc. American Depositary Shares, each representing four Class A Ordinary Shares",stocks,us,XNYS,ADRC,True,usd,0001527636,BBG005JYTDQ5,BBG005JYTDP6,2025-09-20T06:05:17.341667543Z
ATHR,"Aether Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0002026353,BBG01RK1GGC8,BBG01RK1GH72,2025-09-20T06:05:17.341667624Z
ATHS,Athene Holding Ltd. 7.250% Fixed-Rate Reset Junior Subordinated Debentures due 2064,stocks,us,XNYS,SP,True,usd,0001527469,,,2025-09-20T06:05:17.341667724Z
ATHpA,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.35% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Share, Series A",stocks,us,XNYS,PFD,True,usd,0001527469,,,2025-09-20T06:05:17.341667804Z
ATHpB,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 5.625% Fixed Rate Perpetual Non- Cumulative Preference Share, Series B, par value $1.00 per share",stocks,us,XNYS,PFD,True,usd,0001527469,,,2025-09-20T06:05:17.341667894Z
ATHpD,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 4.875% Fixed-Rate Perpetual Non-Cumulative Preference Share, Series D",stocks,us,XNYS,PFD,True,usd,0001527469,,,2025-09-20T06:05:17.341667974Z
ATHpE,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 7.750% Fixed-Rate Reset Perpetual Non-Cumulative Preference Share, Series E",stocks,us,XNYS,PFD,True,usd,0001527469,,,2025-09-20T06:05:17.341668054Z
ATI,ATI Inc.,stocks,us,XNYS,CS,True,usd,0001018963,BBG000LC1FS4,BBG001S8WY72,2025-09-20T06:05:17.341668135Z
ATII,Archimedes Tech SPAC Partners II Co. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002028516,,,2025-09-20T06:05:17.341668215Z
ATIIU,Archimedes Tech SPAC Partners II Co. Unit,stocks,us,XNAS,UNIT,True,usd,0002028516,,,2025-09-20T06:05:17.341668295Z
ATIIW,Archimedes Tech SPAC Partners II Co. Warrant,stocks,us,XNAS,WARRANT,True,usd,0002028516,,,2025-09-20T06:05:17.341668375Z
ATKR,Atkore Inc.,stocks,us,XNYS,CS,True,usd,0001666138,BBG000QTFDQ4,BBG001T8LDZ8,2025-09-20T06:05:17.341668465Z
ATLC,Atlanticus Holdings Corporation,stocks,us,XNAS,CS,True,usd,0001464343,BBG000C6TLC1,BBG001SC0HS2,2025-09-20T06:05:17.341668545Z
ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,stocks,us,XNAS,CS,True,usd,0001464343,,,2025-09-20T06:05:17.341668626Z
ATLCP,"Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock, no par value per share",stocks,us,XNAS,PFD,True,usd,0001464343,,,2025-09-20T06:05:17.341668716Z
ATLCZ,Atlanticus Holdings Corporation 9.25% Senior Notes due 2029,stocks,us,XNAS,CS,True,usd,0001464343,,,2025-09-20T06:05:17.341668796Z
ATLN,Atlantic International Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001605888,BBG0074P1FJ9,BBG0074P1FK7,2025-09-20T06:05:17.341668876Z
ATLO,AMES National Corp,stocks,us,XNAS,CS,True,usd,0001132651,BBG000BHLJW9,BBG001S7RMM9,2025-09-20T06:05:17.341668956Z
ATLX,Atlas Lithium Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001540684,BBG002VZVSN2,BBG002VZVTD1,2025-09-20T06:05:17.341669036Z
ATMC,AlphaTime Acquisition Corp Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001889106,,,2025-09-20T06:05:17.341669116Z
ATMCR,AlphaTime Acquisition Corp Right,stocks,us,XNAS,RIGHT,True,usd,0001889106,,,2025-09-20T06:05:17.341669327Z
ATMCU,AlphaTime Acquisition Corp Unit,stocks,us,XNAS,UNIT,True,usd,0001889106,,,2025-09-20T06:05:17.341669407Z
ATMCW,AlphaTime Acquisition Corp Warrant,stocks,us,XNAS,WARRANT,True,usd,0001889106,,,2025-09-20T06:05:17.341669507Z
ATMP,iPath Select MLP ETN,stocks,us,BATS,ETF,True,usd,0000312070,BBG0047C1H17,BBG0047C1HS8,2025-09-20T06:05:17.341669587Z
ATMU,Atmus Filtration Technologies Inc.,stocks,us,XNYS,CS,True,usd,0001921963,BBG01B079Z74,BBG01B079Z92,2025-09-20T06:05:17.341669668Z
ATMV,AlphaVest Acquisition Corp Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001937891,,,2025-09-20T06:05:17.341669748Z
ATMVR,AlphaVest Acquisition Corp Right,stocks,us,XNAS,RIGHT,True,usd,0001937891,,,2025-09-20T06:05:17.341669828Z
ATMVU,AlphaVest Acquisition Corp Unit,stocks,us,XNAS,UNIT,True,usd,0001937891,,,2025-09-20T06:05:17.341669908Z
ATNI,"ATN International, Inc",stocks,us,XNAS,CS,True,usd,0000879585,BBG000F8RCH1,BBG001S9SMF2,2025-09-20T06:05:17.341669998Z
ATNM,"Actinium Pharmaceuticals, Inc",stocks,us,XASE,CS,True,usd,0001388320,BBG000RQZ245,BBG001SV3L17,2025-09-20T06:05:17.341670078Z
ATO,Atmos Energy Corporation,stocks,us,XNYS,CS,True,usd,0000731802,BBG000BRNGM2,BBG001S5VG05,2025-09-20T06:05:17.341670158Z
ATOM,Atomera Incorporated Common Stock,stocks,us,XNAS,CS,True,usd,0001420520,BBG00D88BWP5,BBG00D88BWQ4,2025-09-20T06:05:17.341670239Z
ATON,AlphaTON Capital Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001095435,,,2025-09-20T06:05:17.341670329Z
ATOS,"Atossa Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001488039,BBG002NCD8C8,BBG002NCD954,2025-09-20T06:05:17.341670409Z
ATPC,Agape ATP Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001713210,BBG00HKYNJT7,BBG00HKYNJV4,2025-09-20T06:05:17.341670489Z
ATR,"AptarGroup, Inc.",stocks,us,XNYS,CS,True,usd,0000896622,BBG000BGX2S0,BBG001S78MT3,2025-09-20T06:05:17.341670569Z
ATRA,"Atara Biotherapeutics, Inc",stocks,us,XNAS,CS,True,usd,0001604464,BBG005Q3MQY4,BBG005Q3MR36,2025-09-20T06:05:17.34167096Z
ATRC,"AtriCure, Inc.",stocks,us,XNAS,CS,True,usd,0001323885,BBG000BL6CB5,BBG001SD43V3,2025-09-20T06:05:17.34167104Z
ATRO,Astronics Corp,stocks,us,XNAS,CS,True,usd,0000008063,BBG000BCLBY5,BBG001S5NYK3,2025-09-20T06:05:17.34167119Z
ATS,ATS Corporation,stocks,us,XNYS,CS,True,usd,0001394832,BBG000BZ6164,BBG001S5XWC5,2025-09-20T06:05:17.341671271Z
ATUS,"Altice USA, Inc. Class A Common Stock",stocks,us,XNYS,CS,True,usd,0001702780,BBG00GFMPRK0,BBG00GFMPS82,2025-09-20T06:05:17.341671351Z
ATXG,Addentax Group Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001650101,BBG009R6DP43,BBG009R6DP52,2025-09-20T06:05:17.341671431Z
ATXS,"Astria Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001454789,BBG000QSGWX5,BBG001T8KDC4,2025-09-20T06:05:17.341671511Z
ATYR,"aTyr Pharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001339970,BBG001J2P692,BBG001V0GF01,2025-09-20T06:05:17.341671601Z
